billboard,billboard_year,billboard_date,peak_position,weeks_on_chart,artist,feat_artist,artist_uri,artist_popularity,artist_followers,artist_genre,song,track_uri,track_popularity,album_name,release_date,release_year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,2017,1/14/2017,4,33,DJ Snake,Justin Bieber,540vIaP2JwjQb9dm3aArA4,77,7862353,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,82,Encore,8/5/2016,2016,205946,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,4
1,2020,1/11/2020,95,2,DJ Snake,"J. Balvin, Tyga",540vIaP2JwjQb9dm3aArA4,77,7860091,"dance pop, edm, electronic trap, pop, pop dance, pop rap",Loco Contigo,6osaMSJh9NguagEDQcZaKx,75,Carte Blanche,7/25/2019,2019,44767,0.694,0.758,11,-2.986,1,0.218,0.278,1.34E-06,0.102,0.371,192.091,4
1,2016,2/13/2016,20,21,DJ Snake,Bipolar Sunshine,540vIaP2JwjQb9dm3aArA4,77,7862353,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",Middle,0g5EKLgdKvNlln7TNqBByK,76,Encore,8/5/2016,2016,220573,0.583,0.695,9,-5.336,1,0.0423,0.0141,0,0.0527,0.224,104.879,4
0,-,-,-,-,DJ Snake,-,540vIaP2JwjQb9dm3aArA4,77,7862353,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",Oh Me Oh My,56urRCfhQX5H3tfGt6q3uU,49,Encore,8/5/2016,2016,256320,0.669,0.652,0,-4.245,1,0.0603,0.0314,0,0.158,0.0395,119.972,4
0,-,-,-,-,DJ Snake,-,540vIaP2JwjQb9dm3aArA4,77,7862353,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",Pigalle,6GTxdh4FiA8XyCLFK1vvgG,47,Encore,8/5/2016,2016,263106,0.603,0.867,11,-4.942,0,0.0524,0.000277,0.00132,0.1,0.124,135.029,4
0,-,-,-,-,DJ Snake,-,540vIaP2JwjQb9dm3aArA4,77,7862353,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",Sober,6NsxPxFzZ18TKBcTgxX3dh,45,Encore,8/5/2016,2016,206666,0.577,0.934,0,-3.519,0,0.178,0.0555,0,0.103,0.393,125.923,4
0,-,-,-,-,DJ Snake,-,540vIaP2JwjQb9dm3aArA4,77,7862353,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",SouthSide,60AUuYrFbCBnPvDfofMfVF,0,SouthSide,3/22/2019,2019,252800,0.571,0.94,1,-3.638,1,0.092,0.0115,0.0128,0.583,0.537,149.924,4
1,2019,1/12/2019,11,26,DJ Snake,"Selena Gomez, Ozuna, Cardi B",540vIaP2JwjQb9dm3aArA4,77,7860091,"dance pop, edm, electronic trap, pop, pop dance, pop rap",Taki Taki,4w8niZpiMy6qz1mntFA5uM,76,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",9/28/2018,2018,44832,0.842,0.801,8,-4.167,0,0.228,0.157,4.82E-06,0.0642,0.617,95.881,4
1,2014,1/11/2014,4,37,DJ Snake,Lil Jon,540vIaP2JwjQb9dm3aArA4,77,7860091,"dance pop, edm, electronic trap, pop, pop dance, pop rap",Turn Down For What,67awxiNHNyjMXhVgsHuIrs,71,Turn Down for What,12/18/2013,2013,44896,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,4
0,-,-,-,-,DJ Snake,-,540vIaP2JwjQb9dm3aArA4,77,7862353,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",When The Lights Go Down,1ajU6fYaF29UEPW2K9e2iw,26,Carte Blanche (Deluxe),2/21/2020,2020,231037,0.595,0.952,5,-1.892,0,0.042,0.0269,0.671,0.109,0.59,159.996,4
1,2015,4/11/2015,13,21,DJ Snake,AlunaGeorge,540vIaP2JwjQb9dm3aArA4,77,7860091,"dance pop, edm, electronic trap, pop, pop dance, pop rap",You Know You Like It,57kR5SniQIbsbVoIjjOUDa,70,You Know You Like It,10/14/2014,2014,44835,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,4
1,2017,3/11/2017,72,3,DJ Suede The Remix God,-,7z7kN3prU5FQJk32gTDYAW,33,56765,viral trap,Cash Me Outside (#CashMeOutside),1r6cyaW7yMykwSyxTuwcuM,34,Cash Me Outside (#CashMeOutside),1/31/2017,2017,44592,0.981,0.417,11,-10.732,0,0.134,0.0471,0.359,0.103,0.262,122.044,4
1,2016,1/16/2016,45,15,DLOW,-,2wr9il91kGyzsfs4ypVr02,25,28215,chicago bop,Do It Like Me,0z9hbAY5d0RhmvZr3DWMPK,43,I Am DLOW,3/18/2016,2016,44638,0.883,0.85,10,-4.053,0,0.361,0.308,0,0.368,0.711,150.138,4
0,-,-,-,-,DMX,-,1HwM5zlC5qNWhJtM00yXzG,69,3473369,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",Get It On The Floor,25Ril0FCw9THikD42bdOI7,0,The Best Of DMX,1/26/2010,2010,263706,0.795,0.789,1,-4.661,1,0.117,0.156,2.80E-06,0.0793,0.597,94.218,4
0,-,-,-,-,DMX,-,1HwM5zlC5qNWhJtM00yXzG,69,3473369,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",I Don't Dance,0MO8aVNj5cHI7je07TamaY,48,I Don't Dance (feat. Machine Gun Kelly) - Single,8/7/2012,2012,207359,0.695,0.917,1,-5.915,1,0.134,0.156,0,0.124,0.544,103.029,4
1,2021,4/24/2021,27,22,DMX,-,1HwM5zlC5qNWhJtM00yXzG,69,3473369,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",Party Up (Up In Here),4XSgaQfGgJ9FDCcvmOe404,50,Greatest Hits with a Twist - Deluxe Edition,3/8/2011,2011,297040,0.736,0.834,1,-3.052,0,0.0969,0.077,0,0.407,0.234,100.979,4
1,2021,4/24/2021,16,5,DMX,-,1HwM5zlC5qNWhJtM00yXzG,69,3473369,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",Ruff Ryders' Anthem,1BKT2I9x4RGKaKqW4up34s,70,It's Dark And Hell Is Hot,5/1/1998,1998,214440,0.88,0.577,10,-8.093,0,0.302,0.0564,1.02E-06,0.201,0.74,90.991,4
0,-,-,-,-,DMX,-,1HwM5zlC5qNWhJtM00yXzG,69,3473369,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",We Right Here,48A3iXuphgaaQ3yoLeV5RJ,0,The Best Of DMX,1/26/2010,2010,271013,0.767,0.678,9,-7.795,1,0.137,0.00731,0,0.314,0.635,92.923,4
1,2021,4/24/2021,46,17,DMX,-,1HwM5zlC5qNWhJtM00yXzG,69,3470956,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop",X Gon' Give It To Ya,1zzxoZVylsna2BQB65Ppcb,70,The Definition of X: Pick Of The Litter,6/12/2007,2007,44724,0.761,0.899,10,-3.09,0,0.183,0.0135,0,0.0719,0.673,95.027,4
1,2016,1/16/2016,9,46,DNCE,-,6T5tfhQCknKG4UnH90qGnz,70,4196199,"dance pop, pop, post-teen pop",Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,81,DNCE,11/18/2016,2016,219146,0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,4
0,-,-,-,-,DNCE,-,6T5tfhQCknKG4UnH90qGnz,70,4197229,"['dance pop', 'pop', 'post-teen pop']",Kissing Strangers,1NkwZ9TnIs8js6G0M6M7RU,62,Kissing Strangers,4/14/2017,2017,202480,0.772,0.744,7,-5.803,1,0.0398,0.0547,0,0.0852,0.86,120.067,4
1,2016,7/16/2016,44,10,DNCE,-,6T5tfhQCknKG4UnH90qGnz,70,4196199,"dance pop, pop, post-teen pop",Toothbrush,7ciLq0Cip0yxiz6KANrOUq,67,DNCE,11/18/2016,2016,44866,0.556,0.785,7,-5.842,1,0.133,0.122,0,0.468,0.825,104.978,4
0,-,-,-,-,D'Nell,-,6unikzGthF83Ktcsr6TylI,0,593,,This Thing,51cMgiP4rh7RU58hsLJjDR,0,1st Magic: Bonus Edition,2/14/2011,2011,44606,0.608,0.729,9,-6.233,1,0.236,0.111,0.266,0.0929,0.725,152.006,4
0,-,-,-,-,dodie,-,21TinSsF5ytwsfdyz5VSVS,60,977430,"['alt z', 'indie pop', 'pop']",Absolutely Smitten,71SidvkT6LCBHRZI858TsQ,53,Intertwined - EP,11/18/2016,2016,181000,0.667,0.663,9,-10.577,1,0.0346,0.456,0.00316,0.703,0.507,118.947,4
0,-,-,-,-,dodie,-,21TinSsF5ytwsfdyz5VSVS,60,977430,"['alt z', 'indie pop', 'pop']",Would You Be So Kind,3ZiuxcBeRanTjfHzVBuuQe,62,You - EP,8/11/2017,2017,180952,0.662,0.616,4,-9.621,1,0.206,0.156,0.000222,0.126,0.614,160.071,4
0,-,-,-,-,dodie,-,21TinSsF5ytwsfdyz5VSVS,60,977430,"['alt z', 'indie pop', 'pop']",You,1U0nWcWMR1gyHEHBvx5YpW,46,You - EP,8/11/2017,2017,170975,0.575,0.66,10,-12.256,1,0.211,0.844,5.89E-05,0.313,0.714,155.357,4
1,2021,10/23/2021,24,14,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Ain't Shit,5lAnYvAIkSDNXqfo7DyFUm,83,Planet Her,6/25/2021,2021,174253,0.855,0.488,3,-4.601,1,0.208,0.506,0,0.347,0.619,124.097,4
0,-,-,-,-,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Alone,45Nc6nYgV3yBvAeRaZt689,66,Planet Her,6/25/2021,2021,228866,0.691,0.656,8,-5.864,0,0.172,0.543,1.22E-05,0.095,0.746,169.973,4
0,-,-,-,-,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Been Like This,7y3xU9vEC1s8DSuuoSYKih,71,Planet Her,6/25/2021,2021,177373,0.678,0.531,10,-5.029,1,0.0374,0.126,3.44E-05,0.377,0.176,99.008,4
1,2020,4/25/2020,100,1,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,79,Boss Bitch,1/23/2020,2020,134239,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,4
1,2020,1/11/2020,86,6,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Candy,1VJwtWR6z7SpZRwipI12be,72,Amala,3/30/2018,2018,190920,0.689,0.516,8,-5.857,1,0.0444,0.513,0,0.163,0.209,124.876,4
1,2022,3/12/2022,43,9,Doja Cat,Tyga,5LHRHt1k9lMyONurDHEdrp,79,6597359,"dance pop, hip hop, pop, pop rap, rap, southern hip hop, trap",Freaky Deaky,3vySEUpD0tc801F2WZDLYw,82,Freaky Deaky,2/25/2022,2022,44617,0.799,0.653,2,-5.453,0,0.037,0.019,0,0.0935,0.236,104.019,4
1,2021,10/16/2021,68,21,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Get Into It (Yuh),0W6I02J9xcqK8MtSeosEXb,83,Planet Her,6/25/2021,2021,138293,0.912,0.655,8,-6.029,0,0.162,0.315,3.39E-05,0.0894,0.793,91.942,4
1,2021,7/10/2021,57,1,Doja Cat,Ariana Grande,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",I Don't Do Drugs,0FFsgUoFibYISzMxuGS61W,74,Planet Her,6/25/2021,2021,188893,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25E-06,0.154,0.45,77.014,4
0,-,-,-,-,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Imagine,5CC5krEgwJXuoA0F9scOFg,64,Planet Her,6/25/2021,2021,148253,0.82,0.656,8,-5.537,0,0.0399,0.209,0.0339,0.124,0.698,143.059,4
1,2020,1/11/2020,41,20,Doja Cat,Tyga,5cj0lLjcoR7YOSnhnX0Po5,88,19515230,"dance pop, pop",Juicy,7qvsl2pYzrsYgPeFBN5jxp,57,Juicy,8/15/2019,2019,44788,0.786,0.658,0,-2.61,1,0.0661,0.0856,0,0.0689,0.458,170.037,4
1,2022,1/15/2022,3,43,Doja Cat,SZA,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Kiss Me More,3DarAbFujv6eYNliUTyqtz,84,Planet Her,6/25/2021,2021,208666,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92E-05,0.12,0.781,110.97,4
1,2020,10/10/2020,50,18,Doja Cat,Gucci Mane,5cj0lLjcoR7YOSnhnX0Po5,88,19515230,"dance pop, pop",Like That,4EivmOT13NMpNSfTKn9p4s,77,Hot Pink,11/7/2019,2019,44872,0.879,0.498,4,-6.027,0,0.18,0.239,0,0.0967,0.405,106.044,4
0,-,-,-,-,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Love To Dream,6Q9IUoBTNLHgBib1FSFGbj,68,Planet Her,6/25/2021,2021,216853,0.734,0.45,6,-7.075,1,0.0824,0.597,7.33E-06,0.0964,0.529,135.067,4
0,-,-,-,-,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Naked,0CsR9Y9SnC6ZWmekmVqSHz,72,Planet Her,6/25/2021,2021,223560,0.733,0.862,7,-5.736,1,0.197,0.374,0.00247,0.131,0.536,111.076,4
1,2022,1/1/2022,8,46,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Need to Know,3Vi5XqYrmQgOYBajMWSvCi,87,Planet Her,6/25/2021,2021,210560,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
0,-,-,-,-,Doja Cat,JID,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Options,1ayV64ur8VWgc6OPtPRl1q,69,Planet Her,6/25/2021,2021,159160,0.842,0.522,7,-7.844,1,0.0985,0.293,6.91E-05,0.107,0.285,132.986,4
0,-,-,-,-,Doja Cat,Young Thug,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Payday,2HolBGR6tpiWI80MXoV1dJ,68,Planet Her,6/25/2021,2021,212946,0.619,0.707,1,-5.791,1,0.0499,0.0366,7.54E-05,0.13,0.558,168.995,4
1,2020,1/18/2020,1,38,Doja Cat,Nicki Minaj,5cj0lLjcoR7YOSnhnX0Po5,88,19542147,"['dance pop', 'pop']",Say So,1taiFk3Go0bQ1Wb5dhWAI3,57,Say So (feat. Nicki Minaj) [Original Version],5/8/2020,2020,206933,0.818,0.689,11,-4.45,0,0.173,0.225,1.02E-05,0.371,0.781,111.026,4
1,2021,1/23/2021,16,20,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19515230,"dance pop, pop",Streets,60ynsPSSKe6O3sfwRnIBRf,83,Hot Pink,11/7/2019,2019,44872,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4
1,2022,1/1/2022,7,39,Doja Cat,-,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",Woman,6Uj1ctrBOjOas8xZXGqKk4,91,Planet Her,6/25/2021,2021,172626,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
1,2022,1/15/2022,11,43,Doja Cat,The Weeknd,5cj0lLjcoR7YOSnhnX0Po5,88,19429170,"dance pop, pop",You Right,0k4d5YPDr1r7FX77VdqWez,85,Planet Her,6/25/2021,2021,186173,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4
0,-,-,-,-,Dokken,-,09hNSPPOxDop4FRdr6UEnq,51,551974,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",In My Dreams (Re-Recorded / Remastered),5IXUAYqwxmAFj69RWYFzbU,49,Greatest Hits (Re-Recorded / Remastered Versions),3/1/2010,2010,273013,0.542,0.839,3,-4.404,0,0.0487,4.91E-05,0,0.0471,0.611,121.026,4
1,2008,3/15/2008,82,4,Dolla,"T-Pain, Tay Dizm",5Gc3IYdgY3PVcuf8FPMxDI,30,13000,"atl hip hop, pop rap",Who The F*** Is That?,6HBHc95Ry9rw8L4zrAI1JF,43,Who The F*** Is That? (feat. T-Pain & Tay Dizm) [Main Version - Explicit],2/26/2008,2008,44618,0.839,0.508,11,-6.182,1,0.0879,0.00974,0,0.0962,0.559,82.027,4
0,-,-,-,-,Dom Dolla,-,205i7E8fNVfojowcQSfK9m,58,149590,"['australian house', 'deep groove house', 'edm', 'electro house', 'house']",San Frandisco - Eli Brown Remix,4TuXnDhBMkwQEDUKuUjXTU,32,San Frandisco (Eli Brown Remix),11/15/2019,2019,212511,0.723,0.967,5,-5.442,0,0.0413,0.00454,0.558,0.0357,0.449,127.003,4
0,-,-,-,-,Dom Kennedy,-,3s8alQfNnY0roAHaJh7Xxt,59,511974,"cali rap, hip hop, rap, southern hip hop, trap, underground hip hop, west coast trap",Locals Only,7gYtzSmzGgpO0WygzfJroD,32,Locals Only,2/24/2011,2011,44616,0.608,0.881,5,-4.9,0,0.288,0.179,0,0.112,0.607,169.254,4
0,-,-,-,-,Dominic Fike,-,6USv9qhCn6zfxlBQIYJ9qs,72,929316,"['alternative pop rock', 'pop']",3 Nights,1tNJrcVe6gwLEiZCtprs1u,78,"Don't Forget About Me, Demos",10/16/2018,2018,177666,0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,4
0,-,-,-,-,Dominic Fike,-,6USv9qhCn6zfxlBQIYJ9qs,72,929316,"['alternative pop rock', 'pop']",King of Everything,5IWW129DwGyMVQAbaJz3rS,55,"Don't Forget About Me, Demos",10/16/2018,2018,194360,0.636,0.474,5,-8.096,1,0.077,0.784,0.0613,0.113,0.571,167.064,4
0,-,-,-,-,Don Omar,-,33ScadVnbm2X8kkUqOkC6Z,79,7364304,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",Belly Danza - Remastered 2016,0cGKcnXQmiyU5WKubrEmDh,34,King Of Kings 10th Anniversary (Remastered),11/11/2016,2016,245826,0.808,0.873,4,-2.912,0,0.238,0.0418,0,0.0818,0.913,109.987,4
1,2011,5/21/2011,82,5,Don Omar,Lucenzo,33ScadVnbm2X8kkUqOkC6Z,79,7359274,"latin, latin hip hop, puerto rican pop, reggaeton, trap latino",Danza Kuduro,2a1o6ZejUi8U3wzzOtCOYw,77,Meet The Orphans,3/15/2011,2010,198773,0.4,0.915,0,-4.89,1,0.28,0.0846,0,0.0503,0.878,88.917,3
1,2011,7/23/2011,97,1,Don Omar,-,33ScadVnbm2X8kkUqOkC6Z,79,7364304,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",Taboo,4cyYC67XY3weSVmSLdKLP8,67,Meet The Orphans,3/15/2011,2010,292160,0.43,0.886,0,-5.811,1,0.0828,0.0449,0,0.0879,0.808,187.38,3
1,2020,5/16/2020,57,20,Don Toliver,-,4Gso3d4CscCijv0lmajZWs,78,2175974,"pop, rap, trap",After Party,527k23H0A4Q0UJN3vGs0Da,79,Heaven Or Hell,3/13/2020,2020,167915,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,4
1,2020,3/28/2020,90,1,Don Toliver,-,4Gso3d4CscCijv0lmajZWs,78,2175974,"pop, rap, trap",Cardigan,0Li1OuXXfi7950ilZUFGkF,70,Heaven Or Hell,3/13/2020,2020,44633,0.747,0.497,4,-6.542,0,0.0401,0.248,0,0.138,0.0663,142.046,4
1,2021,10/23/2021,53,2,Don Toliver,Travis Scott,4Gso3d4CscCijv0lmajZWs,78,2175974,"pop, rap, trap",Flocky Flocky,25r6MZ4Gtd76l43qnZI1DG,69,Life of a DON,10/8/2021,2021,44842,0.8,0.541,10,-5.05,0,0.0375,0.0252,0,0.146,0.194,135.99,4
1,2020,1/11/2020,52,2,Don Toliver,"Quavo, Offset",4Gso3d4CscCijv0lmajZWs,78,2175974,"pop, rap, trap",HAD ENOUGH,7LGWmZaoS7jZJ5tEi9EcDi,64,JACKBOYS,12/27/2019,2019,44897,0.75,0.789,2,-4.578,1,0.108,0.253,0,0.129,0.673,147.957,4
1,2020,1/11/2020,43,11,Don Toliver,-,4Gso3d4CscCijv0lmajZWs,78,2175974,"pop, rap, trap",No Idea,3VyjsVV24RmBIbWJAeUJNu,0,No Idea,5/29/2019,2019,44710,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,4
1,2021,5/22/2021,82,1,Don Toliver,-,4Gso3d4CscCijv0lmajZWs,78,2177410,"['pop', 'rap', 'trap']",What You Need,6LcX2hBbXaJcK4AuefE936,62,What You Need,5/4/2021,2021,217609,0.664,0.655,10,-7.327,0,0.0461,0.059,2.40E-05,0.17,0.13,129.987,4
0,-,-,-,-,Donell Jones,-,5KNqYrivNgVCHBssEUSu5B,54,1008521,"['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",U Know What's Up,5h9ke1UpdRWCnDt7KZCI31,0,R&B Clubland,7/1/2010,2010,242426,0.804,0.654,10,-3.97,0,0.0411,0.103,0.000422,0.0759,0.854,103.01,4
1,2021,1/2/2021,39,1,Donny Hathaway,-,0HU0U9kdXEHZVxUNbuQe8S,55,483654,"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul']",This Christmas,38xhBO2AKrJnjdjVnhJES6,40,A Donny Hathaway Collection,4/3/1990,1990,231173,0.634,0.645,5,-9.2,1,0.0376,0.292,0,0.246,0.677,93.047,4
0,-,-,-,-,dopeSMOOTHIES,-,2r5tOZs4UzgYpvavtGtF3k,26,3567,[],Waverunners,4duVbLF51QbIQ7cUW3SvD3,0,Waverunner,3/30/2017,2017,174940,0.934,0.359,9,-10.569,0,0.37,0.488,8.29E-05,0.567,0.429,120.002,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279511,"modern alternative rock, modern blues rock, modern hard rock",After Midnight,04R3g6zO68c3KURoa0I6F6,13,Thrive In The Darkness,6/4/2021,2021,149988,0.423,0.714,1,-4.429,0,0.0406,0.0157,0,0.324,0.735,74.616,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279511,"modern alternative rock, modern blues rock, modern hard rock",Dark Nights,491QwqKYW0pX7uN8ObMHQA,15,Thrive In The Darkness,6/4/2021,2021,189769,0.163,0.844,2,-4.175,1,0.0564,0.00107,0,0.279,0.621,167.755,3
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279616,"['modern alternative rock', 'modern blues rock', 'modern hard rock']",Dark Nights,5cwZFTdktFh5XjRglkqJYr,49,ROCKISDEAD,6/24/2016,2016,189769,0.163,0.843,2,-4.175,1,0.0561,0.00107,0,0.279,0.616,167.872,3
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279511,"modern alternative rock, modern blues rock, modern hard rock",On My Knees,5RMN17QcezoI3EghFIx3Kj,11,Crawling My Way To Your Heart,6/18/2021,2021,308213,0.412,0.9,6,-3.932,1,0.0581,0.00131,1.04E-05,0.389,0.588,126.076,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279511,"modern alternative rock, modern blues rock, modern hard rock",Philadelphia,5f1soNwbEpI2KRzSiMpjJj,11,Crawling My Way To Your Heart,6/18/2021,2021,256680,0.515,0.657,6,-8.765,0,0.0357,0.172,0.678,0.372,0.317,102.934,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279511,"modern alternative rock, modern blues rock, modern hard rock",Pretty When You're High,3AsDCkjdUmEGZpMC4axB45,14,Crawling My Way To Your Heart,6/18/2021,2021,205026,0.383,0.785,7,-3.961,1,0.0383,0.0996,2.26E-06,0.306,0.389,143.945,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279511,"modern alternative rock, modern blues rock, modern hard rock",Raise Hell,2NwXaQBHlNs72d3Uw9QOSd,13,Thrive In The Darkness,6/4/2021,2021,181868,0.537,0.686,6,-6.314,1,0.0275,0.0208,0,0.487,0.752,79.938,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279616,"['modern alternative rock', 'modern blues rock', 'modern hard rock']",Raise Hell,2NPHU2WJaI3rrtCNNuQ8L1,61,ROCKISDEAD,6/24/2016,2016,181868,0.547,0.693,6,-6.404,1,0.0264,0.0224,0,0.523,0.716,79.963,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279511,"modern alternative rock, modern blues rock, modern hard rock",Who Do You Love,1ETVvvB7FPuivrwoPLvSPn,12,Crawling My Way To Your Heart,6/18/2021,2021,253613,0.22,0.848,10,-3.685,1,0.0501,0.043,0.000186,0.142,0.388,121.942,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279511,"modern alternative rock, modern blues rock, modern hard rock",Wicked Ones,09twscORB9cNNeTwXFyw6n,14,Thrive In The Darkness,6/4/2021,2021,173901,0.563,0.647,5,-4.675,1,0.0398,0.0337,0,0.359,0.691,96.386,4
0,-,-,-,-,Dorothy,-,6IOvhXyk5edbA2DVaeP9Up,55,279616,"['modern alternative rock', 'modern blues rock', 'modern hard rock']",Wicked Ones,1ogRu1dOUgHvel8To8oQbe,59,ROCKISDEAD,6/24/2016,2016,172516,0.587,0.635,5,-5.47,1,0.0377,0.0353,0,0.331,0.591,96.519,4
1,2009,10/10/2009,27,20,Dorrough,-,5MAp6rMiUJjRLXMWtArXRS,47,57540,"['dfw rap', 'dirty south rap', 'pop rap', 'southern hip hop', 'trap']",Ice Cream Paint Job,3lwMGZ9M5Gq4usaZZLV4NK,0,Dorrough Music,8/4/2009,2009,237320,0.849,0.59,0,-8.367,1,0.428,0.000545,0,0.343,0.656,180.026,4
0,-,-,-,-,Doug E. Fresh,-,7xN8vFwslE67EC3DhgB9Ip,37,212934,"beatboxing, east coast hip hop, electro, gangster rap, harlem hip hop, hip hop, hip house, old school hip hop, rap",The Show,275i10hY9lXdmrTTTkZeS0,0,The Greatest Hits,4/28/2011,2011,44679,0.861,0.976,1,-5.091,1,0.169,0.00497,0.000182,0.355,0.369,100.878,4
0,-,-,-,-,Dove Cameron,-,57CDYxWdpuotIR3uY5QzPy,57,68313,"['post-teen pop', 'social media pop']",Better in Stereo,2eKYRRrNhXXr7SSzE3X99F,62,Disney Channel Play It Loud,2/11/2014,2014,152573,0.699,0.827,0,-3.469,1,0.0372,0.222,0,0.35,0.819,109.971,4
1,2022,2/26/2022,31,11,Dove Cameron,-,2W8yFh0Ga6Yf3jiayVxwkE,73,3499090,"pop, post-teen pop",Boyfriend,59CfNbkERJ3NoTXDvoURjj,89,Boyfriend,2/11/2022,2022,153000,0.345,0.612,7,-6.543,0,0.0608,0.232,0,0.194,0.232,179.773,3
